,initial_ke,mid1_ratio,mid2_ratio,retardation,tof_min,tof_std
0,17.0,0.11248,0.1354,-15.0,0.377636,0.0001651155211023993
0,19.0,0.11248,0.1354,-15.0,0.280101,9.217860129404854e-05
0,21.0,0.11248,0.1354,-15.0,0.235191,0.00011251069790405091
0,23.0,0.11248,0.1354,-15.0,0.207623,9.444168305539737e-05
0,27.0,0.11248,0.1354,-15.0,0.173856,7.366247616044915e-05
0,31.0,0.11248,0.1354,-15.0,0.153021,6.530320618415346e-05
0,315.0,0.11248,0.1354,-15.0,0.0381204,9.520310794185145e-06
0,40.0,0.11248,0.1354,-15.0,0.125101,5.5813966766225237e-05
0,65.0,0.11248,0.1354,-15.0,0.0907051,3.5711009429147226e-05
0,90.0,0.11248,0.1354,-15.0,0.074824,2.685019683122835e-05
0,115.0,0.11248,0.2,-15.0,0.0651662,2.2835483939227597e-05
0,15.3,0.11248,0.2,-15.0,0.874692,0.00028005658768844976
0,15.6,0.11248,0.2,-15.0,0.640275,0.0002443940866238766
0,16.0,0.11248,0.2,-15.0,0.510678,0.0001592092555240823
0,165.0,0.11248,0.2,-15.0,0.0535368,1.7348755603434125e-05
0,17.0,0.11248,0.2,-15.0,0.37752,0.00016807957802269057
0,19.0,0.11248,0.2,-15.0,0.280044,0.00013498187943189853
0,21.0,0.11248,0.2,-15.0,0.235156,0.00010921357871197148
0,23.0,0.11248,0.2,-15.0,0.207599,8.80558330726269e-05
0,27.0,0.11248,0.2,-15.0,0.173841,8.835300804551833e-05
0,31.0,0.11248,0.2,-15.0,0.153009,7.962159709909478e-05
0,315.0,0.11248,0.2,-15.0,0.0381198,1.0501424458170858e-05
0,40.0,0.11248,0.2,-15.0,0.125095,6.030070295289005e-05
0,65.0,0.11248,0.2,-15.0,0.0907022,3.808117506926079e-05
0,90.0,0.11248,0.2,-15.0,0.0748221,2.7799178898888575e-05
0,115.0,0.11248,0.3,-15.0,0.0651651,2.1836643120590483e-05
0,15.3,0.11248,0.3,-15.0,0.87419,0.0003007671210606661
0,15.6,0.11248,0.3,-15.0,0.639888,0.0003269198088270531
0,16.0,0.11248,0.3,-15.0,0.510392,0.00017083955803435472
0,165.0,0.11248,0.3,-15.0,0.0535362,1.696652697212114e-05
0,17.0,0.11248,0.3,-15.0,0.377354,0.00015956340597491367
0,19.0,0.11248,0.3,-15.0,0.27996,0.00013742969809326934
0,21.0,0.11248,0.3,-15.0,0.235104,0.00010578797435533893
0,23.0,0.11248,0.3,-15.0,0.207562,8.388116968342906e-05
0,27.0,0.11248,0.3,-15.0,0.173819,7.381704403250037e-05
0,31.0,0.11248,0.3,-15.0,0.152995,6.070282759521322e-05
0,315.0,0.11248,0.3,-15.0,0.0381196,1.0194579886602178e-05
0,40.0,0.11248,0.3,-15.0,0.125087,5.056849562120234e-05
0,65.0,0.11248,0.3,-15.0,0.0906992,3.585640652032886e-05
0,90.0,0.11248,0.3,-15.0,0.0748205,2.6886563877197867e-05
0,115.0,0.11248,0.4,-15.0,0.065164,2.2275959435240286e-05
0,15.3,0.11248,0.4,-15.0,0.873743,0.0001931882871338273
0,15.6,0.11248,0.4,-15.0,0.639531,0.00013244628413746994
0,16.0,0.11248,0.4,-15.0,0.510122,0.00027502625099282835
0,165.0,0.11248,0.4,-15.0,0.0535359,1.723419578874388e-05
0,17.0,0.11248,0.4,-15.0,0.377194,0.00013874988483954926
0,19.0,0.11248,0.4,-15.0,0.279879,0.0001293104034060382
0,21.0,0.11248,0.4,-15.0,0.235053,9.1198358809227e-05
0,23.0,0.11248,0.4,-15.0,0.207526,9.185804502626302e-05
0,27.0,0.11248,0.4,-15.0,0.173797,7.62398095579315e-05
0,31.0,0.11248,0.4,-15.0,0.15298,6.97405535523334e-05
0,315.0,0.11248,0.4,-15.0,0.0381196,1.0166174301422827e-05
0,40.0,0.11248,0.4,-15.0,0.125079,5.012626182146506e-05
0,65.0,0.11248,0.4,-15.0,0.0906963,3.664337865615475e-05
0,90.0,0.11248,0.4,-15.0,0.0748188,2.81804609880398e-05
0,115.0,0.11248,0.5,-15.0,0.0651633,2.177627107909481e-05
0,15.3,0.11248,0.5,-15.0,0.873617,0.00015607754482955348
0,15.6,0.11248,0.5,-15.0,0.639278,0.000201311724090808
0,16.0,0.11248,0.5,-15.0,0.5099,0.00018727794448362793
0,165.0,0.11248,0.5,-15.0,0.0535353,1.6403353576458865e-05
0,17.0,0.11248,0.5,-15.0,0.37707,0.0001819855719037314
0,19.0,0.11248,0.5,-15.0,0.27981,0.00013736543990082743
0,21.0,0.11248,0.5,-15.0,0.235007,9.064625538837596e-05
0,23.0,0.11248,0.5,-15.0,0.207494,0.0001053591213772519
0,27.0,0.11248,0.5,-15.0,0.173776,6.341469819377833e-05
0,31.0,0.11248,0.5,-15.0,0.152965,7.688742554934366e-05
0,315.0,0.11248,0.5,-15.0,0.0381194,9.88617932237366e-06
0,40.0,0.11248,0.5,-15.0,0.125072,5.820545448649023e-05
0,65.0,0.11248,0.5,-15.0,0.0906934,2.983676393432305e-05
0,90.0,0.11248,0.5,-15.0,0.0748172,2.5089304945999408e-05
0,115.0,0.11248,0.6,-15.0,0.0651619,2.336218863003185e-05
0,15.3,0.11248,0.6,-15.0,0.87334,0.0
0,15.6,0.11248,0.6,-15.0,0.638892,0.00027033020212663015
0,16.0,0.11248,0.6,-15.0,0.509627,0.0003668948272812282
0,165.0,0.11248,0.6,-15.0,0.0535344,1.5135687456197167e-05
0,17.0,0.11248,0.6,-15.0,0.376892,0.00014655761701530006
0,19.0,0.11248,0.6,-15.0,0.279726,0.00012284580893906984
0,21.0,0.11248,0.6,-15.0,0.234953,0.0001392718543902033
0,23.0,0.11248,0.6,-15.0,0.207457,8.92085545735652e-05
0,27.0,0.11248,0.6,-15.0,0.173756,7.495994148447709e-05
0,31.0,0.11248,0.6,-15.0,0.152951,7.131503086222072e-05
0,315.0,0.11248,0.6,-15.0,0.038119,1.0089747558285551e-05
0,40.0,0.11248,0.6,-15.0,0.125063,5.257025036491166e-05
0,65.0,0.11248,0.6,-15.0,0.0906904,3.824974899960259e-05
0,90.0,0.11248,0.6,-15.0,0.0748156,3.0365163213485233e-05
0,115.0,0.11248,0.7,-15.0,0.0651608,2.3152895693709433e-05
0,15.6,0.11248,0.7,-15.0,0.638604,0.000239600361713726
0,16.0,0.11248,0.7,-15.0,0.509554,0.00013117021073018342
0,165.0,0.11248,0.7,-15.0,0.0535338,1.689417680822842e-05
0,17.0,0.11248,0.7,-15.0,0.376749,0.00015869411877362353
0,19.0,0.11248,0.7,-15.0,0.279647,0.00015128089169518446
0,21.0,0.11248,0.7,-15.0,0.234904,9.446197636869618e-05
0,23.0,0.11248,0.7,-15.0,0.20742,9.603586648763311e-05
0,27.0,0.11248,0.7,-15.0,0.173734,7.644854946300688e-05
0,31.0,0.11248,0.7,-15.0,0.152936,7.298884431819053e-05
0,315.0,0.11248,0.7,-15.0,0.0381188,9.979138204309563e-06
0,40.0,0.11248,0.7,-15.0,0.125055,5.553838531851155e-05
0,65.0,0.11248,0.7,-15.0,0.0906875,3.426095586850346e-05
0,90.0,0.11248,0.7,-15.0,0.0748139,2.4976067283407584e-05
0,15.6,0.11248,0.8,-15.0,0.638334,0.00027077789176127646
0,16.0,0.11248,0.8,-15.0,0.509182,0.00011200892821557427
0,19.0,0.11248,0.8,-15.0,0.279573,0.0001360931165181877
0,21.0,0.11248,0.8,-15.0,0.234856,0.00011247415502916119
0,115.0,0.11248,0.0,-15.0,0.0651687,2.1338102895266395e-05
0,15.3,0.11248,0.0,-15.0,0.875911,0.00033206402345628143
0,15.6,0.11248,0.0,-15.0,0.641158,0.00019144472285737753
0,16.0,0.11248,0.0,-15.0,0.511311,0.0001766128301823241
0,165.0,0.11248,0.0,-15.0,0.0535385,1.6899506440793577e-05
0,17.0,0.11248,0.0,-15.0,0.377875,0.00015364115108269647
0,19.0,0.11248,0.0,-15.0,0.280216,0.00013510794641847943
0,21.0,0.11248,0.0,-15.0,0.235264,0.0001056258570846301
0,23.0,0.11248,0.0,-15.0,0.207674,9.035066355917092e-05
0,27.0,0.11248,0.0,-15.0,0.173885,8.095425490198632e-05
0,31.0,0.11248,0.0,-15.0,0.153039,6.764733375903225e-05
0,315.0,0.11248,0.0,-15.0,0.0381207,9.889739935652839e-06
0,40.0,0.11248,0.0,-15.0,0.125111,6.459378046313425e-05
0,65.0,0.11248,0.0,-15.0,0.0907086,3.7016549062235496e-05
0,90.0,0.11248,0.0,-15.0,0.0748258,2.6714903312688473e-05
0,115.0,0.0,0.08,-15.0,0.0652071,2.407707965101295e-05
0,15.3,0.0,0.08,-15.0,0.888376,0.00026941602109792026
0,15.6,0.0,0.08,-15.0,0.650095,0.0003391680243152818
0,16.0,0.0,0.08,-15.0,0.517985,0.00026544151358183287
0,165.0,0.0,0.08,-15.0,0.0535595,1.5666999308784412e-05
0,17.0,0.0,0.08,-15.0,0.3819,0.0003608814165044783
0,19.0,0.0,0.08,-15.0,0.282405,0.0001394604926203437
0,21.0,0.0,0.08,-15.0,0.236719,0.0001223964175546074
0,23.0,0.0,0.08,-15.0,0.208741,0.00010953155060235346
0,27.0,0.0,0.08,-15.0,0.174554,9.011167222247725e-05
0,31.0,0.0,0.08,-15.0,0.15351,7.750632784114038e-05
0,315.0,0.0,0.08,-15.0,0.0381282,1.0210293503954417e-05
0,40.0,0.0,0.08,-15.0,0.125377,5.6207091463993896e-05
0,65.0,0.0,0.08,-15.0,0.0908124,3.629848763132461e-05
0,90.0,0.0,0.08,-15.0,0.074884,2.9017231083263473e-05
0,115.0,0.0,0.1354,-15.0,0.0652065,2.2526377950556744e-05
0,15.3,0.0,0.1354,-15.0,0.887299,0.000437363407248466
0,15.6,0.0,0.1354,-15.0,0.649511,0.00035882647577385973
0,16.0,0.0,0.1354,-15.0,0.517569,0.0003387668422163399
0,165.0,0.0,0.1354,-15.0,0.0535591,1.635182212775324e-05
0,17.0,0.0,0.1354,-15.0,0.38173,0.00045063124512192835
0,19.0,0.0,0.1354,-15.0,0.282339,0.00012178915858000534
0,21.0,0.0,0.1354,-15.0,0.236684,0.00012252177087101793
0,23.0,0.0,0.1354,-15.0,0.208718,0.00010524602597964742
0,27.0,0.0,0.1354,-15.0,0.174541,8.660842769723373e-05
0,31.0,0.0,0.1354,-15.0,0.153502,7.02010231172881e-05
0,315.0,0.0,0.1354,-15.0,0.0381279,9.974908344723336e-06
0,40.0,0.0,0.1354,-15.0,0.125372,5.1774915879597426e-05
0,65.0,0.0,0.1354,-15.0,0.0908103,3.9621581091466096e-05
0,90.0,0.0,0.1354,-15.0,0.0748831,2.9172747709994676e-05
0,115.0,0.0,0.2,-15.0,0.0652058,2.217920700678636e-05
0,15.3,0.0,0.2,-15.0,0.886192,0.0005572200359113729
0,15.6,0.0,0.2,-15.0,0.648883,0.0003572381798855396
0,16.0,0.0,0.2,-15.0,0.517189,0.00033608235668517036
0,165.0,0.0,0.2,-15.0,0.0535587,1.7332528763102194e-05
0,17.0,0.0,0.2,-15.0,0.381556,0.0002831642842763917
0,19.0,0.0,0.2,-15.0,0.282265,0.00013751111980294016
0,21.0,0.0,0.2,-15.0,0.236641,0.00011692192394783625
0,23.0,0.0,0.2,-15.0,0.208689,9.421755960543073e-05
0,27.0,0.0,0.2,-15.0,0.174524,7.822909577345221e-05
0,31.0,0.0,0.2,-15.0,0.153491,7.215904988590819e-05
0,315.0,0.0,0.2,-15.0,0.0381278,1.1117741477827803e-05
0,40.0,0.0,0.2,-15.0,0.125367,5.518594213053961e-05
0,65.0,0.0,0.2,-15.0,0.0908083,3.535017063828248e-05
0,90.0,0.0,0.2,-15.0,0.074882,2.8177623282096516e-05
0,115.0,0.0,0.3,-15.0,0.0652047,2.1635243920087164e-05
0,15.3,0.0,0.3,-15.0,0.884722,0.00034409611711717566
0,15.6,0.0,0.3,-15.0,0.648009,0.0004291964074569899
0,16.0,0.0,0.3,-15.0,0.516643,0.0004347022994671907
0,165.0,0.0,0.3,-15.0,0.0535581,1.648769070749981e-05
0,17.0,0.0,0.3,-15.0,0.381298,0.00016018177825663895
0,19.0,0.0,0.3,-15.0,0.282156,0.00012293089743880184
0,21.0,0.0,0.3,-15.0,0.236577,0.00010821669804025649
0,23.0,0.0,0.3,-15.0,0.208646,9.441246298501052e-05
0,27.0,0.0,0.3,-15.0,0.1745,8.552093058704412e-05
0,31.0,0.0,0.3,-15.0,0.153475,6.247999631478071e-05
0,315.0,0.0,0.3,-15.0,0.0381275,9.599930210664183e-06
0,40.0,0.0,0.3,-15.0,0.125358,5.1184576803219543e-05
0,65.0,0.0,0.3,-15.0,0.0908053,3.540537258441165e-05
0,90.0,0.0,0.3,-15.0,0.0748803,2.6575967634831062e-05
0,115.0,0.0,0.4,-15.0,0.0652036,2.194244232281924e-05
0,15.3,0.0,0.4,-15.0,0.883477,0.0004556002102582035
0,15.6,0.0,0.4,-15.0,0.647232,0.0004038909547327339
0,16.0,0.0,0.4,-15.0,0.516141,0.0007385153987861165
0,165.0,0.0,0.4,-15.0,0.0535576,1.5321195048676417e-05
0,17.0,0.0,0.4,-15.0,0.381053,0.00015054953806414672
0,19.0,0.0,0.4,-15.0,0.28205,0.00011393259208834575
0,21.0,0.0,0.4,-15.0,0.236515,0.00010694806951486634
0,23.0,0.0,0.4,-15.0,0.208604,9.27988149918602e-05
0,27.0,0.0,0.4,-15.0,0.174476,7.477894178347267e-05
0,31.0,0.0,0.4,-15.0,0.153459,6.258627262365367e-05
0,315.0,0.0,0.4,-15.0,0.0381273,1.0580463843816496e-05
0,40.0,0.0,0.4,-15.0,0.12535,5.261439365490738e-05
0,65.0,0.0,0.4,-15.0,0.0908022,3.208305799381293e-05
0,90.0,0.0,0.4,-15.0,0.0748787,2.4496940808138684e-05
0,115.0,0.0,0.5,-15.0,0.0652025,2.2160285810127672e-05
0,15.3,0.0,0.5,-15.0,0.882402,0.0004954526389839393
0,15.6,0.0,0.5,-15.0,0.646533,0.0005191441398095746
0,16.0,0.0,0.5,-15.0,0.515678,0.00035807920700131515
0,165.0,0.0,0.5,-15.0,0.0535573,1.6551912587005094e-05
0,17.0,0.0,0.5,-15.0,0.38082,0.00016941432513623006
0,19.0,0.0,0.5,-15.0,0.281947,0.00011770795208404496
0,21.0,0.0,0.5,-15.0,0.236453,0.00010595990689867345
0,23.0,0.0,0.5,-15.0,0.208562,0.00010478520146147941
0,27.0,0.0,0.5,-15.0,0.174452,7.035842910909603e-05
0,31.0,0.0,0.5,-15.0,0.153443,7.032966792500525e-05
0,315.0,0.0,0.5,-15.0,0.0381273,9.750765163389228e-06
0,40.0,0.0,0.5,-15.0,0.125341,5.210037385357337e-05
0,65.0,0.0,0.5,-15.0,0.0907992,3.564034822592822e-05
0,90.0,0.0,0.5,-15.0,0.074877,2.5962939875736056e-05
0,115.0,0.0,0.6,-15.0,0.0652015,2.34987703789433e-05
0,15.3,0.0,0.6,-15.0,0.881459,0.0006236593785698084
0,15.6,0.0,0.6,-15.0,0.645899,0.0005748046565086643
0,16.0,0.0,0.6,-15.0,0.515247,0.0002404748850305508
0,165.0,0.0,0.6,-15.0,0.0535564,1.742480340290451e-05
0,17.0,0.0,0.6,-15.0,0.380598,0.00018036457574939613
0,19.0,0.0,0.6,-15.0,0.281847,0.0001162537361362808
0,21.0,0.0,0.6,-15.0,0.236394,0.00010488133854218974
0,23.0,0.0,0.6,-15.0,0.208521,9.406101360334548e-05
0,27.0,0.0,0.6,-15.0,0.174429,7.039039366352166e-05
0,31.0,0.0,0.6,-15.0,0.153427,6.950475662880469e-05
0,315.0,0.0,0.6,-15.0,0.0378625,2.3645864269451272e-05
0,40.0,0.0,0.6,-15.0,0.125333,4.7276488336785986e-05
0,65.0,0.0,0.6,-15.0,0.0907962,3.591881506549541e-05
0,90.0,0.0,0.6,-15.0,0.0748753,2.5065370809158557e-05
0,115.0,0.0,0.7,-15.0,0.0652004,2.098578117027602e-05
0,15.3,0.0,0.7,-15.0,0.880618,0.0005978041326103561
0,15.6,0.0,0.7,-15.0,0.645321,0.0007058215462832057
0,16.0,0.0,0.7,-15.0,0.514846,0.0002174973520765272
0,165.0,0.0,0.7,-15.0,0.0535558,1.6212783124064267e-05
0,17.0,0.0,0.7,-15.0,0.380385,0.00016320422377254486
0,19.0,0.0,0.7,-15.0,0.281748,0.0001187877566395338
0,21.0,0.0,0.7,-15.0,0.236334,9.624807109208364e-05
0,23.0,0.0,0.7,-15.0,0.20848,9.396232380980523e-05
0,27.0,0.0,0.7,-15.0,0.174406,7.642172090341234e-05
0,31.0,0.0,0.7,-15.0,0.153411,6.218729876646768e-05
0,315.0,0.0,0.7,-15.0,0.0381269,9.860643867614597e-06
0,40.0,0.0,0.7,-15.0,0.125325,5.3817836081727394e-05
0,65.0,0.0,0.7,-15.0,0.0907932,3.3584194404821995e-05
0,90.0,0.0,0.7,-15.0,0.0748737,2.6332457069067454e-05
0,115.0,0.0,0.8,-15.0,0.0651993,2.225821584576116e-05
0,15.3,0.0,0.8,-15.0,0.879865,0.000629452994757992
0,15.6,0.0,0.8,-15.0,0.644788,0.00047697293227502924
0,16.0,0.0,0.8,-15.0,0.514471,0.0002525373096099679
0,165.0,0.0,0.8,-15.0,0.0535552,1.6782561553119275e-05
0,17.0,0.0,0.8,-15.0,0.380181,0.00015784841856025694
0,19.0,0.0,0.8,-15.0,0.281652,0.00011829689310300439
0,21.0,0.0,0.8,-15.0,0.236277,0.00010453758250228266
0,23.0,0.0,0.8,-15.0,0.20844,0.00010816057671036328
0,27.0,0.0,0.8,-15.0,0.174382,8.007466184192159e-05
0,31.0,0.0,0.8,-15.0,0.153396,6.679367258427686e-05
0,315.0,0.0,0.8,-15.0,0.0381265,9.930249288123621e-06
0,40.0,0.0,0.8,-15.0,0.125317,5.2414042258410424e-05
0,65.0,0.0,0.8,-15.0,0.0907902,3.530123160636371e-05
0,90.0,0.0,0.8,-15.0,0.074872,2.6806136075491496e-05
0,115.0,0.0,0.9,-15.0,0.0651982,1.9623702922742753e-05
0,15.3,0.0,0.9,-15.0,0.879186,0.0006014348018346388
0,15.6,0.0,0.9,-15.0,0.644296,0.0003224017670231631
0,16.0,0.0,0.9,-15.0,0.514118,0.0002736410446114122
0,165.0,0.0,0.9,-15.0,0.0535546,1.4656774438986249e-05
0,17.0,0.0,0.9,-15.0,0.379985,0.00018244395302391845
0,19.0,0.0,0.9,-15.0,0.281559,0.00010377647000912224
0,21.0,0.0,0.9,-15.0,0.236219,0.0001149325527313191
0,23.0,0.0,0.9,-15.0,0.208401,7.808119321551265e-05
0,27.0,0.0,0.9,-15.0,0.174359,6.49419473669877e-05
0,31.0,0.0,0.9,-15.0,0.153381,5.7972300494625554e-05
0,315.0,0.0,0.9,-15.0,0.0381263,9.171311610011395e-06
0,40.0,0.0,0.9,-15.0,0.125308,4.922670695410354e-05
0,65.0,0.0,0.9,-15.0,0.0907872,3.195707747142777e-05
0,90.0,0.0,0.9,-15.0,0.0748704,2.4092890758254215e-05
0,115.0,0.0,0.0,-15.0,0.065208,2.3070625613161856e-05
0,15.3,0.0,0.0,-15.0,0.890434,0.000547668521574684
0,15.6,0.0,0.0,-15.0,0.651031,0.0003938098405019808
0,16.0,0.0,0.0,-15.0,0.518449,0.00030541609596478536
0,165.0,0.0,0.0,-15.0,0.0535599,1.706536970419956e-05
0,17.0,0.0,0.0,-15.0,0.382115,0.00031820989162659495
0,19.0,0.0,0.0,-15.0,0.282494,0.00021471766023600767
0,21.0,0.0,0.0,-15.0,0.236772,0.00011748251228032371
0,23.0,0.0,0.0,-15.0,0.208777,0.00011692189346388541
0,27.0,0.0,0.0,-15.0,0.174574,9.276841510259108e-05
0,31.0,0.0,0.0,-15.0,0.153523,8.026121679695568e-05
0,315.0,0.0,0.0,-15.0,0.0381282,1.0082816028496992e-05
0,40.0,0.0,0.0,-15.0,0.125384,5.461466478801565e-05
0,65.0,0.0,0.0,-15.0,0.0908144,3.767066503031171e-05
0,90.0,0.0,0.0,-15.0,0.0748853,2.7998854169558247e-05
0,25.0,0.08,0.08,15.0,0.111284,4.3847637616045624e-05
0,25.0,0.08,0.1354,15.0,0.111287,4.0106324572236226e-05
0,25.0,0.08,0.2,15.0,0.111289,4.131207925960598e-05
0,25.0,0.08,0.3,15.0,0.111294,4.523143207764852e-05
0,25.0,0.08,0.4,15.0,0.111299,4.0410542000347104e-05
0,25.0,0.08,0.5,15.0,0.111303,7.799215280486823e-05
0,25.0,0.08,0.6,15.0,0.111308,7.672412285371711e-05
0,25.0,0.08,0.7,15.0,0.111313,8.687070100585617e-05
0,25.0,0.08,0.8,15.0,0.111317,0.00011165177318099279
0,25.0,0.08,0.9,15.0,0.111322,0.00011794790220724382
0,25.0,0.08,1.0,15.0,0.111327,0.00011616755460407489
0,25.0,0.11248,0.08,15.0,0.111342,3.910737852909394e-05
0,25.0,0.11248,0.1354,15.0,0.111345,3.7752381118197914e-05
0,25.0,0.11248,0.2,15.0,0.111348,4.42671169125751e-05
0,25.0,0.11248,0.3,15.0,0.111352,4.281150327145802e-05
0,25.0,0.11248,0.4,15.0,0.111357,6.943785407030861e-05
0,25.0,0.11248,0.5,15.0,0.111362,7.735843967350615e-05
0,25.0,0.11248,0.6,15.0,0.111367,7.641803641458165e-05
0,25.0,0.11248,0.7,15.0,0.111372,8.714652741917137e-05
0,25.0,0.11248,0.8,15.0,0.111377,0.00010849857103806375
0,25.0,0.11248,0.9,15.0,0.111381,0.00011821663479475191
0,25.0,0.11248,1.0,15.0,0.111386,0.000108670845543719
0,25.0,0.2,0.08,15.0,0.111504,4.0588647003270545e-05
0,25.0,0.2,0.1354,15.0,0.111506,3.599021161058549e-05
0,25.0,0.2,0.2,15.0,0.11151,4.203053228780268e-05
0,25.0,0.2,0.3,15.0,0.111514,4.205563564459381e-05
0,25.0,0.2,0.4,15.0,0.111519,8.705861506914283e-05
0,25.0,0.2,0.5,15.0,0.111524,8.164649371365376e-05
0,25.0,0.2,0.6,15.0,0.111529,8.257186199319586e-05
0,25.0,0.2,0.7,15.0,0.111534,8.716722140112329e-05
0,25.0,0.2,0.8,15.0,0.111538,0.0001116201065792851
0,25.0,0.2,0.9,15.0,0.111543,0.00010920156403381717
0,25.0,0.2,1.0,15.0,0.111548,0.00011412991926060289
0,25.0,0.3,0.08,15.0,0.111695,4.152654391117084e-05
0,25.0,0.3,0.1354,15.0,0.111697,4.474907186327019e-05
0,25.0,0.3,0.2,15.0,0.111701,4.466455253141472e-05
0,25.0,0.3,0.3,15.0,0.111706,7.268866124856284e-05
0,25.0,0.3,0.4,15.0,0.111711,8.296904175504667e-05
0,25.0,0.3,0.5,15.0,0.111716,7.910749678622429e-05
0,25.0,0.3,0.6,15.0,0.111721,7.342899082698901e-05
0,25.0,0.3,0.7,15.0,0.111726,9.299137918865605e-05
0,25.0,0.3,0.8,15.0,0.111731,0.00012342324735824232
0,25.0,0.3,0.9,15.0,0.111736,0.00012702619403830596
0,25.0,0.3,1.0,15.0,0.111741,0.00012558659727523902
0,25.0,0.4,0.08,15.0,0.111895,4.616584447483223e-05
0,25.0,0.4,0.1354,15.0,0.111898,5.108629547907305e-05
0,25.0,0.4,0.2,15.0,0.111901,5.8067598526591494e-05
0,25.0,0.4,0.3,15.0,0.111906,8.732617442262359e-05
0,25.0,0.4,0.4,15.0,0.111912,6.633422597099168e-05
0,25.0,0.4,0.5,15.0,0.111917,7.292100988416753e-05
0,25.0,0.4,0.6,15.0,0.111922,8.984164939642008e-05
0,25.0,0.4,0.7,15.0,0.111927,0.00011611373056866816
0,25.0,0.4,0.8,15.0,0.111933,0.0001417509180159952
0,25.0,0.4,0.9,15.0,0.111938,0.00014314175337237114
0,25.0,0.4,1.0,15.0,0.111943,0.00013392129851339335
0,25.0,0.5,0.08,15.0,0.112105,6.229533183804425e-05
0,25.0,0.5,0.1354,15.0,0.112108,7.499138452718403e-05
0,25.0,0.5,0.2,15.0,0.112111,7.381115885097473e-05
0,25.0,0.5,0.3,15.0,0.112117,6.803757656534772e-05
0,25.0,0.5,0.4,15.0,0.112122,7.300666567831809e-05
0,25.0,0.5,0.5,15.0,0.112127,8.558996379426953e-05
0,25.0,0.5,0.6,15.0,0.112133,0.0001034681751976442
0,25.0,0.5,0.7,15.0,0.112138,0.00012865502637218512
0,25.0,0.5,0.8,15.0,0.112144,0.00015306468357176046
0,25.0,0.5,0.9,15.0,0.112149,0.00014764808683216
0,25.0,0.5,1.0,15.0,0.112155,0.0001447248395143772
0,25.0,0.6,0.08,15.0,0.112325,7.471385596484824e-05
0,25.0,0.6,0.1354,15.0,0.112328,7.21680925116786e-05
0,25.0,0.6,0.2,15.0,0.112332,7.279899364853012e-05
0,25.0,0.6,0.3,15.0,0.112337,7.888800878602153e-05
0,25.0,0.6,0.4,15.0,0.112343,8.868221605492223e-05
0,25.0,0.6,0.5,15.0,0.112349,0.00010195197014584167
0,25.0,0.6,0.6,15.0,0.112354,0.00012030829473926305
0,25.0,0.6,0.7,15.0,0.11236,0.00014868267779223596
0,25.0,0.6,0.8,15.0,0.112366,0.00015268511631335153
0,25.0,0.6,0.9,15.0,0.112371,0.00014812067290961636
0,25.0,0.6,1.0,15.0,0.112377,0.0001470475169933757
0,25.0,0.7,0.08,15.0,0.112556,7.787469740990102e-05
0,25.0,0.7,0.1354,15.0,0.112559,8.098292020070968e-05
0,25.0,0.7,0.2,15.0,0.112563,8.478152083605996e-05
0,25.0,0.7,0.3,15.0,0.11257,9.142662518177308e-05
0,25.0,0.7,0.4,15.0,0.112575,0.00010476483550162199
0,25.0,0.7,0.5,15.0,0.112581,0.00012264530964314812
0,25.0,0.7,0.6,15.0,0.112587,0.00014323175433055276
0,25.0,0.7,0.7,15.0,0.112593,0.0001747390508000387
0,25.0,0.7,0.8,15.0,0.112599,0.0001633895174096739
0,25.0,0.7,0.9,15.0,0.112605,0.000164517899937434
0,25.0,0.7,1.0,15.0,0.112611,0.00015984693026548566
0,25.0,0.8,0.08,15.0,0.1128,9.144066271246983e-05
0,25.0,0.8,0.1354,15.0,0.112804,9.584524022105952e-05
0,25.0,0.8,0.2,15.0,0.112808,0.00010182333182403132
0,25.0,0.8,0.3,15.0,0.112814,0.00011308242032718056
0,25.0,0.8,0.4,15.0,0.11282,0.00012712156243663321
0,25.0,0.8,0.5,15.0,0.112826,0.00014440564101933997
0,25.0,0.8,0.6,15.0,0.112832,0.00016681128307268367
0,25.0,0.8,0.7,15.0,0.112839,0.00017335233140195863
0,25.0,0.8,0.8,15.0,0.112844,0.0001767656796730331
0,25.0,0.8,0.9,15.0,0.112851,0.0001612549136453657
0,25.0,0.8,1.0,15.0,0.112857,0.00015432066472373217
0,25.0,0.9,0.08,15.0,0.113057,0.00011053268979839561
0,25.0,0.9,0.1354,15.0,0.113061,0.00011613499959628866
0,25.0,0.9,0.2,15.0,0.113065,0.00012340382156038614
0,25.0,0.9,0.3,15.0,0.113071,0.00013644900616893347
0,25.0,0.9,0.4,15.0,0.113078,0.0001521085142375928
0,25.0,0.9,0.5,15.0,0.113084,0.00017237916114175568
0,25.0,0.9,0.6,15.0,0.11309,0.00017972552885475493
0,25.0,0.9,0.7,15.0,0.113097,0.00016960699271780297
0,25.0,0.9,0.8,15.0,0.113103,0.00017081217059139415
0,25.0,0.9,0.9,15.0,0.11311,0.00016302025908933678
0,25.0,0.9,1.0,15.0,0.113117,0.00015239342870382148
0,25.0,1.0,0.08,15.0,0.113329,0.0001384888312086563
0,25.0,1.0,0.1354,15.0,0.113333,0.00014523135511339258
0,25.0,1.0,0.2,15.0,0.113337,0.00015879962889766105
0,25.0,1.0,0.3,15.0,0.113344,0.00017473269482010627
0,25.0,1.0,0.4,15.0,0.113351,0.00019890487443473636
